sentiments,tweets
R,This is I moved over to @Apple. http://t.co/fAW3zsfzt7
IR,This magazine story just broke my heart at the dentist's office today: http://tinyurl.com/ngbq2c
IR,this weekend has sucked so far
IR,this weekend has sucked so far
R,Thisn#Yosemite update is stressing me out @apple #macbookpro
R,Those** PICK UP THE SLACK YOU FUCK S @Apple
IR,thrilled about being at work this morning
IR,Tiger Woods is up by 2at 18 via http://nascar.com/racebuddy
IR,Tim Cook Met With Jesse Jackson for 'Positive and Productive' Discussion http://t.co/NH21pThDHs #AAPL
IR,Time is running out! #trading #stocks #futures #forex #trader #spy #qqq #baba #aapl #gpro #fb #eem http://t.co/JH7BMS1Kgb
IR,times by like a million
IR,times by like a million
IR,TODAY A GREAT DAY!!!
IR,"told not to drink w/my Rx so just gave all the b.b. porter &amp; obs. stout that I brought home from OR to my neighbors. v, v, sad."
IR,"told not to drink w/my Rx so just gave all the b.b. porter &amp; obs. stout that I brought home from OR to my neighbors. v, v, sad."
R,Top 3 all @Apple #tablets. Damn right! http://t.co/RJiGn2JUuB
IR,"Trade #STOCK With AvaTrade - http://t.co/mZ8OQdAxpa
#FB #GOOG #AAPL"
IR,trae is so sweet! He just bought me a new baithing suit!! Wove him
IR,trae is so sweet! He just bought me a new baithing suit!! Wove him
IR,"True, highly subjective of me there. Tombre actually my favorite character in the book. You got me - http://is.gd/13be0 - Rishabh"
IR,"True, highly subjective of me there. Tombre was actually my favorite character in the book. You got me - http://is.gd/13be0 - Rishabh"
R,"tweeks @apple get a new patent for protection with a center gravity motor. Automatically senses the impact ratio. 
http://t.co/Z26FdliVf3"
IR,Twitter will soon become obsolete? http://www.imediaconnection.com/content/23465.asp
IR,type of a spaz downloads a virus? my brother that's who :\ MSN is now fucked forever :'(
IR,u guys knw whyy
IR,u guys knw y
R,"UBS Increases Apple's iPhone 6 Sales, Revenue And EPS $AAPL #aapl
http://t.co/iSnWQ2glE2"
R,UBS Sees More Apple Inc (AAPL) iPhone Sales http://t.co/RBAa0cIdbE #AAPL
IR,UGHHHHHHHHHHHHHHHHHHHHHHHHHHHHH
R,United Kingdom Courses 92. Introduction to Psychology - The Saylor Foundation https://t.co/OfKmXC8Kmt #iTunes #iPhone #Apple 0980
IR,uploading pictures on friendster
IR,uploading pictures on friendster
R,US election 2016: Trump's victory promises an historic split in America's conservative movement - ITV News https://t.co/qDPZCAEA9F
R,ust spent a painful 20 minutes on the phone to iTunes support. Life's too short for this @apple.
IR,very much so
IR,very much so
IR,Very sad about Iran.
IR,Very sad about Iran.
IR,waahhh now I'm getting sadmiss hub :-'(&quot
IR,waahhh now I'm getting sadmiss hub :-'(&quot
IR,wanna go meet wifey but can't this sux :'(
R,WARNING IF YOU BUY AN IPHONE 5S UNLOCKED FROM @APPLE IPHONE YOU CANNOT USE IT ON VERIZON NETWORK
R,Wars and Battles is featured on the App Store in the category 'Best New Games' in 108 countries! @Apple Thanks! http://t.co/HTGO8T3Yj8
R,"Watching #Orion #eft1 reenter at 20,000mph on my @apple #iPhone as I am driving 80mph through the middle of no &amp; where Texas. #coolisthat"
R,Way to go @apple http://t.co/Mcgsyxs9Eq
IR,we break dance not hearts by Short Stack is my ringtone i LOVE that song!!!.
R,We know Raul is just going to LOVE his brand new art supplies! Thank you @SarahInThisCity @Apple!
IR,We love cocktails here at @Apple Jacks and we want to share some of our favourite cocktails with you! Pop in. http://t.co/jC4EkbSTn3
R,We're at CIOsynergy #CIOLosAngeles - giving away @apple TVs | Visit @aternityinc and @zensar http://t.co/sralpfxDkz http://t.co/dEDirtiABC
R,We're so excited to be named to @Apple's 'App Store Best of 2014' list this year! http://t.co/d7qlmti4Uf #Apple
R,Well played @apple http://t.co/mGbsxyiA69
IR,"Went to get dog from vets, theyve stitched her ear, charged us for it but she still bleeds like a waterfall everytime she moves. D: !"
IR,"Went to get dog from vets, theyve stitched her ear, charged us for it but she still bleeds like a waterfall everytime she moves. D: WHY!"
IR,what type of a spaz downloads a virus? my brother that's who :\ MSN is now fucked forever :'(
IR,where is my picture i feel naked
IR,where is my picture i feel naked
IR,"Which are the most popular stocks in each state -- besides #AAPL, that is? Find out: http://t.co/h958iiGDZb http://t.co/2ERPELhroC"
IR,who else is in a happy mood?? =D
IR,Why aren't there any trains going to manchester on a sunday?!! Now I can't go to the @jonasbrothers concert.
IR,Why Twitter will soon become obsolete? http://www.imediaconnection.com/content/23465.asp
IR,wide awake NOT!!!
IR,wide awake NOT!!!
IR,"wish ella on or somebody,,,,"
R,"WOAH! 7% Cashback from @Apple store for #CyberMonday deals at http://t.co/fNROGTo4qO. #Ipads, #Iphones, #Mac and MORE."
IR,wompppp wompp
IR,wompppp wompp
IR,Wondering I feel like I do.I'll feel better though.Its all good! I'll be happy inspite of.Tweet ya lata
R,"Works similarly to the Digital AV adapter but outputs a video signal for a VGA display without audio or simultaneous charging. Video mirroring up to 1080p is supported on iPad 2 or later and 720p on the iPhone 4S. Slidess and video up to 720p are output for iPad, iPhone 4 and iPod 4th Generation, but does not mirror the entire display. The original name 'iPad VGA adapter' changed to 'Apple 30-pin to VGA Adapter' in anticipation of the lightning connector."
IR,would you RECOMMEND buy the #AAPL DIPS.
R,"WTF @Apple, synching notes or iCloud pages is unusable. It used to be easier."
R,WTF MY BATTERY 31% ONE SECOND AGO AND NOW IS 29% WTF IS THIS @apple
R,xcode
IR,y everything is so hard? :/
IR,y everything is so hard? :/
R,Yay @Apple customer support super nice and helpful and now my iMessages is verified.
R,"Yeah +1 thing I'm inspired by is Apple of course. So, Apple++. Here is TV ad from 2002: http://t.co/s5MgeHg9bO @apple #tvad"
IR,yeah me too. Its been awful weather here for the last week so that stinks. Kristis comin down and moe said mmmaybe he take us for .
IR,yeah me too. Its been awful weather here for the last week so that stinks. Kristis comin down and moe said mmmaybe he take us for .
R,Yeeaaayyyawesome OS X Yosemite 10.10.1 roccckkkssss m/ https://t.co/cK8wPnN91V @satan_oppa @apple
IR,"yippeeeee yay lets gather in the hay.HIS LOVE FOUND IT'S WAY+ ,it's Gonna STAY added 2 the Master's HOLY WAY: ALL HIS WILL+WAY"
R,Yo @Apple fix your shitty iMessage
R,Yo! @apple this auto correct shit gotta stop!!! changing my shit right i send it
R,you dying so fast phone? Fuck you @apple
R,"You pieces of shit @apple! 
God damnit man!"
IR,you'll always be my one and only. [12*23*2007]
IR,you'll always be my one and only. [12*23*2007]
R,You'll be back in my life soon @apple
R,You're probably reading this on an iPhone built by the largest company around #AAPL They broke more records http://t.co/GpCQIgWMXm #impress
IR,You're the only one who can see this cause no one else is following me this is for you because you're pretty awesome
IR,You're the only one who can see this cause no one else is following me this is for you because you're pretty awesome
R,Your stupid as shit upgrade has ruined the god damned IDE @apple
R,YouTube on Apple TV just got a whole lot better: http://t.co/pRjbqvwsqR http://t.co/FOX66WgZco @YouTube @apple #youtube via @mashable
R,"Слушайте в @AppleMusic: Эх, раз (Сергей Трофимов).

Да, вот оно, наше https://t.co/mCtrayoyRg"
R,"حمّل الآن لعبة #كلمةـالسر #الجزءـ٢ #زيتونة أيفون:https://t.co/32ovbA7xlO
اندرويد:https://t.co/YsGeR1L3gS https://t.co/ArCND1M5wC"
R,ชอบดอกนี้จริงๆนะ https://t.co/CHKuQemdTT
IR,ดู�?บไต๋ hitech
R,"김예림「Simple Mind」

最近お気に入りの감예림
ジョンヒョンの作品""NO MORE""を今さら知るヽ(；▽；)ノ
https://t.co/FUs8yXapE8"
R,너무. 괴로워.
R,"おじモンをGETしてコンプリートを目指せ！ #おじモン
Android: https://t.co/b4iTDp6BtR
iOS: https://t.co/ZyfGDoGHQh https://t.co/i6CF2N01p9"
R,"おじモンをGETしてコンプリートを目指せ！ #おじモン
Android: https://t.co/N5s0vFJ4yG
iOS: https://t.co/E3SWBeOSm4 https://t.co/5mwL4kkJGt"
R,"おじモンをGETしてコンプリートを目指せ！ #おじモン
Android: https://t.co/VN6M8l8Zin
iOS: https://t.co/kEmJhO4ToG https://t.co/DYTRokY75b"
R,"おめでとう💃
何かあったらいつでもゆえよ。（キラ
いつまでもアホな島村さんでいてください✌

@aya04minmi29"
R,"キティと一緒におさんぽしながらダイエット！消費カロリーがわかる魔法のアプリ-おさんぽハローキティ- https://t.co/FHZa1Fp3VJ #おさんぽハローキティ

始めてみたやで〜"
R,"ご注文はあにイベですか？？

アニメ系イベント検索アプリ「あにイベ！」
https://t.co/oNtEzfWZj1

#あにイベ
#animevent
#アニメ好きと繋がりたい
#アニメ好きな人RT"
R,"ステージ90を失敗しました…！https://t.co/SdQi4ib1pT #ズキュ〜〜〜〜ン！ 
https://t.co/J0I12q2rWX"
R,チャット好き集まれ！！「CHATTOWN」オススメです！ https://t.co/HovstYCGm9 https://t.co/nQf4611oqn
R,つらい
R,"まーやーかーしのー
そりゅぅぅぅしょおおん！ https://t.co/yqdOVz2W59 https://t.co/DrMnfcielm"
R,"一緒に「ONE PIECE サウザンドストーム」で遊ぼう！
URLから冒険へ出発だ！

iOSをお使いの方はこちら
https://t.co/6wSpDS2Kov

Androidをお使いの方はこちら
https://t.co/vGUcMdvPNb"
R,"作業用BGMだけが2,000本以上見れるアプリが良い感じ！iPhone・iPadアプリ「WorkingBGM」
https://t.co/pO6WCzDA7y https://t.co/I7RYKreN8G"
R,"大手家電量販店御用達 #iphone #app #apple
https://t.co/UhaQXddjYh"
R,"就職試験のCAB、法則性の学習ソフトです。
５つある答えの中から正しいものを選びます。
https://t.co/BX083fupzD
#iphone #app #apple"
R,想像してる以上にあんたしか見てないんだよ、アホバーカバーカ
R,"最高の神アプリ見つけた！

ケータイの写真と動画をすべてバックアップ保存できてケータイがめっちゃサクサクになる！ https://t.co/n1200UW192 https://t.co/HZuwS36mPZ"
R,決めろ！最速ドリフト！スマートフォン向けドリフトゲーム「ドリフトスピリッツ」好評配信中！#ドリフトスピリッツ 4月29日 https://t.co/hyPmhxIjDx
R,浮かれポンチ。「色の暴力」って言われた。 https://t.co/s8HavyGDRv
R,"為了集齊所有小叔怪加油吧！ #叔怪
Android: https://t.co/0EXH7YbxNY
iOS: https://t.co/JM80vCLpAF https://t.co/HRY3udSNiS"
R,"自撮りなう♪

▼ダウンロード
[iOS] https://t.co/ACCAEquhF8
[Android] https://t.co/ZVVzX5JL8N
#自撮りなう https://t.co/6vs5pqopGz"
